Country,Country Code,Year,Male-Female ratio,Total suicide rate
Philippines,PHL,2000,3.133889455,2.1885209999999997
Philippines,PHL,2002,3.404824857,1.8667770000000001
Philippines,PHL,2003,3.050469855,2.1860459999999997
Philippines,PHL,2004,2.9598467860000004,1.922485113
Philippines,PHL,2001,3.484155362,1.809625
Poland,POL,1978,5.745365204,12.96601
Poland,POL,1959,4.626286835,7.339003999999999
Poland,POL,1960,4.9367210969999995,8.736814
Poland,POL,1961,4.7728136569999995,9.564972000000001
Poland,POL,1963,5.188927413,9.06005
Poland,POL,1964,4.402170525,9.172454
Poland,POL,1965,4.824584071,9.625675
Poland,POL,1966,5.247357059,10.478660000000001
Poland,POL,1967,5.193279334,10.6868
Poland,POL,1969,4.772386179,11.50053
Poland,POL,1970,5.001243695,11.5039
Poland,POL,1971,5.201150284,11.82271
Poland,POL,1972,5.200890994,11.99342
Poland,POL,1973,4.841466485,11.675889999999999
Poland,POL,1968,5.173406314,11.04561
Poland,POL,1975,5.491103667000001,11.13316
Poland,POL,1976,5.4141916,11.86378
Poland,POL,1977,5.4970821260000005,12.11314
Poland,POL,1962,4.350447489,10.05943
Poland,POL,2001,6.668454225,13.650720000000002
Poland,POL,1974,4.724398218,11.11854
Poland,POL,1993,5.3207985639999995,13.984279999999998
Poland,POL,1979,5.6399558,12.47814
Poland,POL,1984,5.047066601,13.7317
Poland,POL,1985,5.29550156,13.034889999999999
Poland,POL,1986,5.275728212,12.76347
Poland,POL,1988,5.03998625,11.92608
Poland,POL,1989,5.558699681,11.04187
Poland,POL,1990,5.244290706,12.68793
Poland,POL,1991,5.7635675829999995,13.43896
Poland,POL,1992,5.447313739,14.31187
Poland,POL,1987,5.02601566,13.03219
Poland,POL,1995,5.536415135,13.36345
Poland,POL,1996,5.638176042,13.10995
Poland,POL,1999,6.31171747,13.563460000000001
Poland,POL,2000,5.694518856,13.78471
Poland,POL,2004,6.430354399,13.812420000000001
Poland,POL,2002,5.7623676239999995,13.6517
Poland,POL,2003,6.397760598,13.38901
Poland,POL,1983,5.08741628,12.144060000000001
Poland,POL,1994,5.87850879,13.58305
Portugal,PRT,1956,4.938218312,10.68105
Portugal,PRT,1966,3.9480209389999996,9.795266999999999
Portugal,PRT,1965,4.528010435,9.415473
Portugal,PRT,1964,4.702052094,9.650346
Portugal,PRT,1958,3.6914807510000003,9.343463999999999
Portugal,PRT,1962,4.208212035,8.76357
Portugal,PRT,1961,3.604642265,9.241166
Portugal,PRT,1960,4.080894164,9.007988000000001
Portugal,PRT,1967,4.327494983,10.14005
Portugal,PRT,1963,4.307079218999999,9.724658999999999
Portugal,PRT,1969,4.086109895,8.68035
Portugal,PRT,1968,3.876283805,9.452449
Portugal,PRT,1971,4.8026566719999995,8.103888000000001
Portugal,PRT,1972,4.031180946,7.841224
Portugal,PRT,1973,3.6085034310000004,8.201069
Portugal,PRT,1974,3.304564394,8.049552
Portugal,PRT,1975,3.56340563,8.096561999999999
Portugal,PRT,1979,3.477178724,9.504736
Portugal,PRT,1976,4.129578807,8.302361
Portugal,PRT,1977,3.5459765830000003,8.719281
Portugal,PRT,1957,4.069976582,8.586464
Portugal,PRT,1955,4.764635897,9.764024000000001
Portugal,PRT,1970,4.057515179,8.103641
Portugal,PRT,1978,3.291529541,9.029814
Portugal,PRT,1959,4.891432413,9.703836
Portugal,PRT,1980,3.114786604,7.085851
Portugal,PRT,1989,3.357076223,6.273369000000001
Portugal,PRT,1988,3.8101030060000003,7.000267999999999
Portugal,PRT,1982,2.616325195,7.759789
Portugal,PRT,1986,2.950254417,8.301185
Portugal,PRT,1985,2.850751065,8.797668
Portugal,PRT,1984,2.644892466,9.594799
Portugal,PRT,1992,3.0777278389999996,7.127646
Portugal,PRT,1987,3.31269153,8.450044
Portugal,PRT,1993,3.47223323,6.269461
Portugal,PRT,2003,3.794568134,8.100833
Portugal,PRT,1990,3.368207755,7.3573889999999995
Portugal,PRT,1995,2.94629259,6.410863
Portugal,PRT,1997,3.857569938,4.765046
Portugal,PRT,1998,3.7427438339999997,4.110432
Portugal,PRT,1999,3.572171151,3.8816019999999996
Portugal,PRT,2000,4.638172126000001,3.696454
Portugal,PRT,2001,4.00979664,5.546455
Portugal,PRT,2002,4.013064087,8.800402
Portugal,PRT,1981,2.7092388439999997,7.323402000000001
Portugal,PRT,1983,2.9867276069999997,9.075723
Portugal,PRT,2004,4.071281709,8.188375472999999
Portugal,PRT,1994,4.064930219,6.1458260000000005
Portugal,PRT,1996,3.6674638369999997,4.892168
Portugal,PRT,1991,3.513463165,7.869371000000001
Qatar,QAT,2004,2.834739645,2.515720844
Romania,ROU,1989,3.203932922,10.38418
Romania,ROU,1996,5.46655911,11.35801
Romania,ROU,1990,3.0552631089999998,8.392699
Romania,ROU,1992,4.036508713,10.72752
Romania,ROU,1993,4.278220228,11.27867
Romania,ROU,1994,4.429769138,11.7192
Romania,ROU,1995,4.707042145,11.34378
Romania,ROU,1991,3.432877628,8.661991
Romania,ROU,1997,5.622819688,11.55556
Romania,ROU,1998,5.356088651,11.27186
Romania,ROU,1999,5.108432091,10.78912
Romania,ROU,2000,5.2754818839999995,11.105739999999999
Romania,ROU,2003,5.303074516000001,11.38388
Romania,ROU,2004,5.973994349,10.639569999999999
Romania,ROU,2002,5.470420719,12.20508
Russia,RUS,1990,4.718181355,24.66499
Russia,RUS,1989,4.719644172,23.98959
Russia,RUS,1988,4.185625098,22.58067
Russia,RUS,1987,4.190106577,21.51458
Russia,RUS,1981,5.2093378139999995,31.97382
Russia,RUS,1985,4.960801287,29.07068
Russia,RUS,1982,5.250890287,32.35289
Russia,RUS,1980,4.9644593310000005,32.61327
Russia,RUS,1991,4.902595753,24.67332
Russia,RUS,1993,5.855964662000001,35.33885
Russia,RUS,1992,5.279239143,28.77415
Russia,RUS,2002,6.518622265,34.11
Russia,RUS,1994,6.289038392,38.99647
Russia,RUS,2004,6.406076351,29.86262
Russia,RUS,1995,6.011024312000001,38.40206
Russia,RUS,2003,6.603441592,31.460929999999998
Russia,RUS,2001,6.748795263,35.49273
Russia,RUS,2000,6.695433963999999,35.24324
Russia,RUS,1999,6.10712824,35.32395
Russia,RUS,1998,6.158202376,32.09895
Russia,RUS,1997,6.132208127,34.26565
Russia,RUS,1996,6.334221423,36.31998
Russia,RUS,1986,4.030225576,21.37716
Rwanda,RWA,2004,2.241193692,13.11794853
Saint Lucia,LCA,2004,3.9376352860000003,8.21094799
Saint Vincent and the Grenadines,VCT,2004,6.398607652999999,9.593027115
Samoa,WSM,2004,1.067897852,5.5423235889999996
San Marino,SMR,2004,7.604204375,6.087670803
Sao Tome and Principe,STP,2004,3.4967859289999996,10.49314976
Saudi Arabia,SAU,2004,6.177698652,6.401537895
Senegal,SEN,2004,1.7846739619999998,6.81143856
Serbia,SRB,1998,2.7655841519999997,15.06986
Serbia,SRB,1999,2.7681531710000002,16.050710000000002
Serbia,SRB,2000,2.80661568,15.50049
Serbia,SRB,2001,3.053298989,14.46464
Serbia,SRB,2002,3.2874052789999997,14.2481
Serbia,SRB,2003,3.23342164,13.748879999999998
Serbia,SRB,2004,3.207562626,12.977210000000001
Serbia and Montenegro,OWID_SRM,2000,2.603951845,12.89358
Serbia and Montenegro,OWID_SRM,1997,2.466565512,14.14686
Serbia and Montenegro,OWID_SRM,1999,2.4974600419999997,13.34126
Serbia and Montenegro,OWID_SRM,2002,3.23311154,14.3126
Serbia and Montenegro,OWID_SRM,2001,2.870918445,14.43999
Serbia and Montenegro,OWID_SRM,2004,2.770930828,14.46964836
Serbia and Montenegro,OWID_SRM,1998,2.525589267,12.63675
Seychelles,SYC,2004,104.514093,9.507927895
Sierra Leone,SLE,2004,3.095580154,11.98049736
Singapore,SGP,1963,2.711202519,15.6672
Singapore,SGP,1964,4.162580233,14.75906
Singapore,SGP,1965,2.151492348,14.09774
Singapore,SGP,1966,1.696443216,16.72129
Singapore,SGP,1967,1.697972143,15.980310000000001
Singapore,SGP,1968,1.9650499909999999,19.42398
Singapore,SGP,1983,1.428120974,12.48183
Singapore,SGP,1971,1.6651704390000002,16.353360000000002
Singapore,SGP,1972,2.427137089,16.65082
Singapore,SGP,1975,1.7503411690000001,15.866060000000001
Singapore,SGP,1974,1.590463392,13.704070000000002
Singapore,SGP,1973,1.585950145,15.64216
Singapore,SGP,1976,1.3143245559999999,15.033579999999999
Singapore,SGP,1977,1.680401639,12.9747
Singapore,SGP,1978,1.746285655,14.890020000000002
Singapore,SGP,1979,1.451246634,14.15758
Singapore,SGP,1980,1.3962241930000001,13.21455
Singapore,SGP,1981,1.306966927,9.031858999999999
Singapore,SGP,1982,1.420753727,11.54369
Singapore,SGP,1970,1.7773887080000002,13.73209
Singapore,SGP,1969,1.9190698880000001,13.9952
Singapore,SGP,1992,1.383622249,9.741328999999999
Singapore,SGP,1995,1.7757574859999998,12.3293
Singapore,SGP,1986,1.474442099,14.410160000000001
Singapore,SGP,1987,1.476828782,12.83475
Singapore,SGP,1988,1.601495308,15.44338
Singapore,SGP,1989,1.294100199,15.97309
Singapore,SGP,1990,1.40519434,13.36842
Singapore,SGP,1991,1.542342974,10.93564
Singapore,SGP,1984,1.364189111,9.511345
Singapore,SGP,1994,1.600842118,10.967030000000001
Singapore,SGP,1997,1.998623254,9.523671
Singapore,SGP,1993,1.7851499169999998,9.713158
Singapore,SGP,2004,1.671576762,8.683154
Singapore,SGP,1998,1.608805157,10.5003
Singapore,SGP,1999,2.226449959,8.279798
Singapore,SGP,2000,1.997721188,8.996689
Singapore,SGP,2001,1.773575196,8.901110000000001
Singapore,SGP,2002,1.5335123869999998,8.919597999999999
Singapore,SGP,2003,1.818094415,8.833169999999999
Singapore,SGP,1985,1.462409995,14.50564
Singapore,SGP,1996,1.828977731,8.06874
Slovakia,SVK,1996,6.129182877000001,11.59665
Slovakia,SVK,1992,5.369347972999999,14.08595
Slovakia,SVK,1993,6.098170022000001,13.11195
Slovakia,SVK,1994,6.084274805,12.27202
Slovakia,SVK,1997,5.775233248999999,10.7445
Slovakia,SVK,2000,5.027278877,11.96882
Slovakia,SVK,1995,5.452473038,12.85946
Slovakia,SVK,2004,5.729718497,10.75127
Slovakia,SVK,2001,6.001798825,11.35117
Slovakia,SVK,2002,7.110505217999999,11.53703
Slovakia,SVK,2003,7.242331455,12.07549
Slovakia,SVK,1999,6.545924338,11.54251
Slovakia,SVK,1998,7.661244217999999,11.31283
Slovenia,SVN,1985,3.967063371,29.96108
Slovenia,SVN,1986,4.031730803,27.17877
Slovenia,SVN,1987,3.069009508,27.93761
Slovenia,SVN,1988,3.183552092,28.474829999999997
Slovenia,SVN,1989,3.7170408289999997,30.45968
Slovenia,SVN,1990,3.940365977,24.43765
Slovenia,SVN,1991,4.0204326219999995,28.39221
Slovenia,SVN,1992,3.7066673089999997,25.59074
Slovenia,SVN,1993,4.417226867,27.03557
Slovenia,SVN,1994,4.014012261,26.88709
Slovenia,SVN,1995,4.039666478,24.31161
Slovenia,SVN,1996,3.7071954710000004,25.64912
Slovenia,SVN,1997,4.60157148,25.30084
Slovenia,SVN,1998,4.038535083,26.17643
Slovenia,SVN,1999,3.7903852999999996,24.62593
Slovenia,SVN,2000,3.281306025,23.93481
Slovenia,SVN,2001,4.500709628,23.370279999999998
Slovenia,SVN,2002,4.601557227,21.29828
Slovenia,SVN,2003,4.380150431000001,21.99888
Slovenia,SVN,2004,2.913347755,20.05259
Solomon Islands,SLB,2004,1.2108431020000001,4.484752655
Somalia,SOM,2004,1.224466899,29.86416435
South Africa,ZAF,2004,3.572724282,15.714571
South Korea,KOR,1994,2.32726801,9.590639
South Korea,KOR,1985,2.933585799,9.882328999999999
South Korea,KOR,1986,3.132750381,9.032893
South Korea,KOR,1987,2.883714995,8.468999
South Korea,KOR,1988,2.656073643,7.340459
South Korea,KOR,1989,2.5271340540000002,7.436526
South Korea,KOR,1990,2.483054591,7.594887
South Korea,KOR,1991,2.452447533,7.238297
South Korea,KOR,1993,2.424716973,9.543824
South Korea,KOR,1996,2.445267067,12.665239999999999
South Korea,KOR,1995,2.406976176,10.65248
South Korea,KOR,1997,2.47781302,12.823
South Korea,KOR,1998,2.84815903,17.890610000000002
South Korea,KOR,1999,2.602953902,14.63078
South Korea,KOR,2000,2.540778548,13.15629
South Korea,KOR,2002,2.527554516,17.10887
South Korea,KOR,2003,2.553459175,21.20205
South Korea,KOR,2004,2.5035332980000002,21.88241
South Korea,KOR,1992,2.460785834,8.208565
Spain,ESP,1961,3.547186953,5.153321
Spain,ESP,1960,3.1240120389999997,5.520239
Spain,ESP,1959,3.233785379,5.153630000000001
Spain,ESP,1958,3.028687746,5.0396589999999994
Spain,ESP,1953,3.412626255,6.0441080000000005
Spain,ESP,1956,3.051626532,5.30954
Spain,ESP,1955,3.488064291,5.536589
Spain,ESP,1962,3.2810619410000004,4.831709
Spain,ESP,1952,2.90077304,6.088732
Spain,ESP,1976,3.178937517,3.8569
Spain,ESP,1957,2.9602354269999998,5.280958
Spain,ESP,1968,3.0559466619999998,4.108692
Spain,ESP,1965,3.2371772080000003,4.588103
Spain,ESP,1966,3.594514854,4.460283
Spain,ESP,1967,3.2742829939999996,4.289072
Spain,ESP,1969,3.6171591760000004,4.217566000000001
Spain,ESP,1970,3.156039906,3.856842
Spain,ESP,1971,3.481100009,4.086316
Spain,ESP,1972,3.301129781,4.21391
Spain,ESP,1973,2.945848268,3.980632
Spain,ESP,1974,2.908686777,3.733753
Spain,ESP,1963,3.221485182,4.821046
Spain,ESP,1951,3.328319818,6.002937
Spain,ESP,1964,3.5461999289999997,4.801648999999999
Spain,ESP,1975,3.3509636130000002,3.674462
Spain,ESP,1954,3.5784535660000003,5.903178
Spain,ESP,1977,3.1825977510000003,3.807381
Spain,ESP,1988,3.1365855739999997,6.51844
Spain,ESP,1987,2.9444539119999997,6.198633999999999
Spain,ESP,1986,3.3265667660000005,6.221115
Spain,ESP,1985,3.15618755,5.697421
Spain,ESP,1980,3.505446309,4.074317
Spain,ESP,1983,3.178121172,5.082625
Spain,ESP,1981,3.31479862,4.204177
Spain,ESP,1989,3.4321505439999997,6.4899569999999995
Spain,ESP,1979,3.3502951519999997,3.858464
Spain,ESP,1984,3.308178872,5.760107
Spain,ESP,1990,3.1250644960000002,6.24552
Spain,ESP,1995,3.718731995,6.438225
Spain,ESP,1982,3.038540849,4.445822
Spain,ESP,1993,3.557687773,6.374966000000001
Spain,ESP,1994,3.871569138,6.576002000000001
Spain,ESP,1996,3.177589115,6.783312
Spain,ESP,1997,3.4587653489999997,6.7625589999999995
Spain,ESP,1998,3.744633393,6.4598379999999995
Spain,ESP,2001,3.5840735319999997,5.983665
Spain,ESP,2002,3.427447258,6.222061
Spain,ESP,2003,3.452662592,6.3018540000000005
Spain,ESP,2004,3.38880377,6.247683
Spain,ESP,1978,3.08077986,3.8328910000000005
Spain,ESP,1991,3.267796782,6.1363449999999995
Spain,ESP,1992,3.661298683,5.7999019999999994
Sri Lanka,LKA,1958,2.977901449,11.22152
Sri Lanka,LKA,1960,2.527659019,12.93573
Sri Lanka,LKA,1957,2.728018342,10.87995
Sri Lanka,LKA,1959,2.2496264,10.7647
Sri Lanka,LKA,1956,2.625123955,10.25548
Sri Lanka,LKA,1950,2.241921793,8.411093
Sri Lanka,LKA,1954,1.997287187,10.22454
Sri Lanka,LKA,1953,2.330025799,9.034234
Sri Lanka,LKA,1952,1.834350454,8.763982
Sri Lanka,LKA,1951,2.059632503,9.073273
Sri Lanka,LKA,1963,2.970946207,15.670520000000002
Sri Lanka,LKA,1955,2.2573720269999997,9.111322
Sri Lanka,LKA,1962,2.761014537,14.819820000000002
Sri Lanka,LKA,1961,2.230742384,12.5786
Sri Lanka,LKA,1964,2.352822352,17.494310000000002
Sri Lanka,LKA,1981,2.131468796,32.34711
Sri Lanka,LKA,2004,3.931918745,28.10404587
Sri Lanka,LKA,1985,2.543335449,38.07233
Sri Lanka,LKA,1984,2.411047513,39.0163
Sri Lanka,LKA,1983,2.307571142,38.270759999999996
Sri Lanka,LKA,1982,2.315128248,34.98421
Sri Lanka,LKA,1986,2.8943002360000003,35.899770000000004
Sri Lanka,LKA,1980,2.245835374,32.41936
Sri Lanka,LKA,1967,2.670239911,21.32496
Sri Lanka,LKA,1977,2.0045859790000002,21.285320000000002
Sri Lanka,LKA,1966,2.2946380790000003,16.488879999999998
Sri Lanka,LKA,1968,2.860920919,21.39651
Sri Lanka,LKA,1965,2.42950994,16.24983
Sudan,SDN,2004,2.2950124780000003,9.709555626
Suriname,SUR,2004,3.4232472169999997,20.747430800000004
Swaziland,SWZ,2004,1.41150863,12.87222195
Sweden,SWE,1953,3.0930512969999997,16.38975
Sweden,SWE,1954,3.1171289339999997,14.8011
Sweden,SWE,1955,3.224560513,15.539320000000002
Sweden,SWE,1956,3.43839294,17.58902
Sweden,SWE,1951,3.379705672,14.559920000000002
Sweden,SWE,1957,3.540675683,17.43832
Sweden,SWE,1958,3.0330165260000004,14.90001
Sweden,SWE,1959,2.956311592,15.868120000000001
Sweden,SWE,1960,3.027759515,15.2327
Sweden,SWE,1961,3.083825912,14.734420000000002
Sweden,SWE,1962,2.959595947,16.2228
Sweden,SWE,1963,2.635665284,16.32049
Sweden,SWE,1969,2.437443972,19.5681
Sweden,SWE,1965,2.6956678760000004,16.62649
Sweden,SWE,1964,2.597455579,17.42311
Sweden,SWE,1974,2.540449773,17.76685
Sweden,SWE,1973,2.501542866,18.63019
Sweden,SWE,1972,2.59146788,18.19821
Sweden,SWE,1971,2.345508181,18.19591
Sweden,SWE,1975,2.48720218,17.47587
Sweden,SWE,1968,2.674477981,19.36115
Sweden,SWE,1967,2.799367075,19.30806
Sweden,SWE,1966,2.6851026410000003,17.66613
Sweden,SWE,1970,2.321305489,19.88535
Sweden,SWE,1976,2.321215338,17.046329999999998
Sweden,SWE,1952,3.7442893130000003,14.89569
Sweden,SWE,1977,2.6186928,17.41359
Sweden,SWE,1978,2.287493023,16.828889999999998
Sweden,SWE,1992,2.297011611,13.00007
Sweden,SWE,1981,2.41892254,15.283570000000001
Sweden,SWE,1983,2.526811114,16.53193
Sweden,SWE,1984,2.3541716459999997,17.24587
Sweden,SWE,1980,2.506695567,17.2743
Sweden,SWE,1985,2.228340801,15.72008
Sweden,SWE,1986,2.617693844,16.13395
Sweden,SWE,1987,2.457587576,15.701179999999999
Sweden,SWE,1988,2.324783045,16.192079999999997
Sweden,SWE,1989,2.568808435,16.02465
Sweden,SWE,1990,2.327334951,14.34026
Sweden,SWE,1991,2.432198343,14.640070000000001
Sweden,SWE,2000,2.496470965,10.50198
Sweden,SWE,1982,2.520503737,16.83182
Sweden,SWE,1994,2.579996953,12.3852
Sweden,SWE,1993,2.311086342,13.2547
Sweden,SWE,2004,2.6588664630000003,10.68662
Sweden,SWE,2003,2.262794901,10.37456
Sweden,SWE,2002,2.831184593,10.970880000000001
Sweden,SWE,2001,2.475840165,10.84564
Sweden,SWE,1979,2.201744303,18.168120000000002
Sweden,SWE,1998,2.7240751210000003,11.325280000000001
Sweden,SWE,1997,2.536467171,11.5211
Sweden,SWE,1996,2.4605122230000003,11.83133
Sweden,SWE,1995,2.443599335,12.8048
Sweden,SWE,1999,2.423779754,11.58661
Switzerland,CHE,1952,3.03140903,19.82315
Switzerland,CHE,1961,2.54360219,17.05184
Switzerland,CHE,1953,3.657920844,20.13758
Switzerland,CHE,1954,3.081056704,20.834220000000002
Switzerland,CHE,1955,2.7638777119999998,19.63045
Switzerland,CHE,1956,2.949515755,19.803639999999998
Switzerland,CHE,1957,3.2711963689999997,19.26623
Switzerland,CHE,1958,2.978305368,19.4159
Switzerland,CHE,1959,3.4405607330000003,17.98966
Switzerland,CHE,1960,2.749412123,17.785629999999998
Switzerland,CHE,1962,2.8394940460000004,17.73772
Switzerland,CHE,1968,2.85229917,16.16756
Switzerland,CHE,1964,2.633850206,15.95987
Switzerland,CHE,1965,3.039293115,17.28978
Switzerland,CHE,1966,2.848656117,17.3628
Switzerland,CHE,1967,3.152967214,16.70741
Switzerland,CHE,1969,2.78052237,16.246920000000003
Switzerland,CHE,1970,2.953193347,17.27734
Switzerland,CHE,1971,2.42810366,17.30537
Switzerland,CHE,1972,2.678866519,18.16105
Switzerland,CHE,1973,2.7394348280000003,17.28867
Switzerland,CHE,1951,2.8728711560000004,19.60526
Switzerland,CHE,2003,2.461131087,13.21985
Switzerland,CHE,1974,2.485648585,18.81595
Switzerland,CHE,1990,2.645347713,18.16399
Switzerland,CHE,1976,2.721709085,20.31346
Switzerland,CHE,1978,2.542565826,21.83531
Switzerland,CHE,1987,2.8444181889999998,20.180120000000002
Switzerland,CHE,1979,2.339654168,22.36834
Switzerland,CHE,1980,2.555515056,22.78979
Switzerland,CHE,1981,2.458786365,21.00935
Switzerland,CHE,1982,2.583422641,21.80501
Switzerland,CHE,1983,2.848195023,22.06875
Switzerland,CHE,1984,2.72238138,21.64091
Switzerland,CHE,1985,2.439618779,21.66124
Switzerland,CHE,1986,2.633511295,19.581770000000002
Switzerland,CHE,1988,2.775020403,18.85795
Switzerland,CHE,1994,2.8017129260000004,17.73643
Switzerland,CHE,1975,2.728649478,20.89678
Switzerland,CHE,1991,3.2074256869999997,18.7156
Switzerland,CHE,1992,3.110603467,17.29281
Switzerland,CHE,1993,2.803001938,16.97251
Switzerland,CHE,1995,2.8619496680000003,16.60126
Switzerland,CHE,1996,2.765558322,16.73695
Switzerland,CHE,1997,3.0481622369999997,15.4908
Switzerland,CHE,2001,2.7909923739999996,14.582220000000001
Switzerland,CHE,2002,2.477347775,15.45505
Switzerland,CHE,1977,2.547823939,21.83301
Switzerland,CHE,1989,2.6420151780000003,19.18289
Switzerland,CHE,1963,2.788473282,16.13738
Switzerland,CHE,2004,2.358507487,13.09476
Syria,SYR,2004,1.3370348840000001,0.5235275629999999
Tajikistan,TJK,2004,1.545597509,2.648980856
Tanzania,TZA,2004,2.258286248,12.41118145
Thailand,THA,2004,2.6872990089999997,9.847459792999999
Timor,TLS,2004,1.773626841,9.633114815
Togo,TGO,2004,1.881027676,6.369887829
Tonga,TON,2004,0.759847424,4.527851582
Trinidad and Tobago,TTO,1952,2.044589321,5.576343
Trinidad and Tobago,TTO,1953,4.053304553,6.223582
Trinidad and Tobago,TTO,1954,2.491212366,6.130192
Trinidad and Tobago,TTO,1955,4.673040222,7.998585
Trinidad and Tobago,TTO,1956,6.442483704,7.2831850000000005
Trinidad and Tobago,TTO,1957,14.59078027,7.703564
Trinidad and Tobago,TTO,1960,3.4424591010000003,4.224579
Trinidad and Tobago,TTO,1961,3.5729219389999995,4.686509
Trinidad and Tobago,TTO,1962,4.5852350369999995,3.849185
Trinidad and Tobago,TTO,1951,2.121933578,4.269865
Trinidad and Tobago,TTO,1976,2.9609975680000002,10.01869
Trinidad and Tobago,TTO,1963,8.613595809,2.567165
Trinidad and Tobago,TTO,1979,2.186238746,5.618334
Trinidad and Tobago,TTO,1975,2.228810588,10.15632
Trinidad and Tobago,TTO,1974,1.792632409,8.571753999999999
Trinidad and Tobago,TTO,1973,2.796467665,11.31108
Trinidad and Tobago,TTO,1977,2.630765629,9.403189
Trinidad and Tobago,TTO,1971,6.248435412,6.055122
Trinidad and Tobago,TTO,1970,3.294600276,10.13952
Trinidad and Tobago,TTO,1968,2.015764602,8.639403
Trinidad and Tobago,TTO,1972,2.396322111,11.39815
Trinidad and Tobago,TTO,1967,4.597998685,5.010607
Trinidad and Tobago,TTO,1978,7.331935819,4.742816
Trinidad and Tobago,TTO,1958,3.901142335,4.839097
Trinidad and Tobago,TTO,1980,4.377064178,4.313765
Trinidad and Tobago,TTO,1988,2.9177954319999997,15.115960000000001
Trinidad and Tobago,TTO,1983,2.962953232,9.482351
Trinidad and Tobago,TTO,1984,2.901776813,6.576272
Trinidad and Tobago,TTO,1985,6.207719312999999,2.660398
Trinidad and Tobago,TTO,1986,2.222140375,9.592935
Trinidad and Tobago,TTO,1987,3.679311065,10.63419
Trinidad and Tobago,TTO,1989,3.6270450760000004,15.816460000000001
Trinidad and Tobago,TTO,1990,2.963962595,14.837579999999999
Trinidad and Tobago,TTO,1991,4.14186701,12.861880000000001
Trinidad and Tobago,TTO,1992,5.05758862,14.060270000000001
Trinidad and Tobago,TTO,1995,4.3038817410000005,16.16787
Trinidad and Tobago,TTO,1982,3.051431837,7.519302000000001
Trinidad and Tobago,TTO,1981,2.615855755,5.462587
Trinidad and Tobago,TTO,1994,3.865088732,12.62528
Trinidad and Tobago,TTO,2004,3.140495729,14.54716682
Trinidad and Tobago,TTO,2002,5.373888657999999,11.65305
Trinidad and Tobago,TTO,2001,4.164387002,13.73944
Trinidad and Tobago,TTO,2000,4.5589446360000005,13.19155
Trinidad and Tobago,TTO,1993,5.279545655,14.80194
Trinidad and Tobago,TTO,1998,5.438615304,13.813039999999999
Trinidad and Tobago,TTO,1997,4.629017144,13.09639
Trinidad and Tobago,TTO,1996,3.811061268,12.48224
Trinidad and Tobago,TTO,1999,4.24971035,11.51521
Tunisia,TUN,2004,2.1958806,3.146814108
Turkey,TUR,2004,1.736409132,3.56332469
Turkmenistan,TKM,1991,2.375668979,9.351728999999999
Turkmenistan,TKM,1989,2.3413548,9.519287
Turkmenistan,TKM,1981,3.012587762,12.085189999999999
Turkmenistan,TKM,1982,2.234011387,10.14225
Turkmenistan,TKM,1985,3.0947461310000004,9.738485
Turkmenistan,TKM,1986,2.245642791,12.05377
Turkmenistan,TKM,1988,2.443394425,10.21823
Turkmenistan,TKM,1990,2.6681002240000002,10.62686
Turkmenistan,TKM,1996,4.0934978939999995,7.723176
Turkmenistan,TKM,1992,2.522690892,8.596193
Turkmenistan,TKM,1994,2.061867566,7.550725999999999
Turkmenistan,TKM,1995,4.317857275,6.781542999999999
Turkmenistan,TKM,1997,3.895862298,8.319588000000001
Turkmenistan,TKM,1998,4.116744605,10.36523
Turkmenistan,TKM,1993,2.86390519,7.835789
Turkmenistan,TKM,2004,5.208341721,12.21676922
Turkmenistan,TKM,1987,1.947632391,11.17028
Tuvalu,TUV,2004,1.109834388,7.934811592000001
USSR,OWID_USS,1984,5.099392107,29.182129999999997
USSR,OWID_USS,1982,4.9998813989999995,26.634929999999997
USSR,OWID_USS,1986,3.8644228660000004,18.438670000000002
USSR,OWID_USS,1985,4.725408107,24.1466
USSR,OWID_USS,1989,4.374604841,20.55434
USSR,OWID_USS,1987,3.9226927610000004,18.64787
USSR,OWID_USS,1990,4.443563752,20.62313
USSR,OWID_USS,1988,3.948793986,19.0084
USSR,OWID_USS,1983,5.031915601000001,27.69169
Uganda,UGA,2004,2.090610166,12.28912163
Ukraine,UKR,1981,5.288678168,21.634120000000003
Ukraine,UKR,1982,5.289338256000001,22.45824
Ukraine,UKR,1985,5.0685473210000005,20.05759
Ukraine,UKR,1986,4.073973273,16.482039999999998
Ukraine,UKR,1987,4.175746596000001,17.31684
Ukraine,UKR,1988,4.173948665,16.93836
Ukraine,UKR,1989,4.5570751430000005,18.9305
Ukraine,UKR,1990,4.833578285,18.5269
Ukraine,UKR,2003,6.454491762000001,21.83279
Ukraine,UKR,1991,5.039552358,18.52185
Ukraine,UKR,1994,5.579208755,23.81222
Ukraine,UKR,1992,4.854979429,20.14645
Ukraine,UKR,1995,6.18717532,25.2382
Ukraine,UKR,1996,6.3514864289999995,26.434109999999997
Ukraine,UKR,1997,5.92476558,25.971420000000002
Ukraine,UKR,1998,5.763897762999999,25.86071
Ukraine,UKR,1999,6.088929534,25.19971
Ukraine,UKR,2000,6.060469966,25.46725
Ukraine,UKR,2001,6.760671181,23.2477
Ukraine,UKR,2002,6.468624555,22.229
Ukraine,UKR,1993,5.314181001000001,21.44825
Ukraine,UKR,2004,6.931906517000001,20.04554
United Arab Emirates,ARE,2004,6.58628422,1.392950654
